longitude,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded,total_reviews,price
-73.92372,3.0,1.0,8.0,21.0,0.0,9.08,85.0
-73.91194,1.0,8.0,177.0,21.0,0.0,26.35,69.0
-73.9263,10.0,1.0,0.0,21.0,0.0,0.0,
-73.8787,2.0,1.0,0.0,81.0,0.0,4.0,145.0
-73.94479,3.0,13.0,74.0,20.0,1.0,26.61,65.0
-73.86921,2.0,1.0,10.0,136.0,1.0,39.33,45.0
-73.96154,30.0,1.0,342.0,22.0,1.0,49.69,130.0
-73.94326,4.0,1.0,0.0,2.0,1.0,4.63,99.0
-73.9953,180.0,1.0,180.0,14.0,1.0,5.12,90.0
-73.9367,10.0,1.0,0.0,6.0,1.0,2.06,45.0
-73.97345,3.0,1.0,0.0,13.0,1.0,5.55,200.0
-74.07987,365.0,1.0,342.0,41.0,1.0,0.0,149.0
-73.91879,15.0,1.0,0.0,44.0,0.0,0.0,45.0
-73.97647,5.0,1.0,87.0,17.0,1.0,0.0,
-73.83909,1.0,1.0,164.0,95.0,0.0,218.19,60.0
-73.99989,20.0,1.0,0.0,7.0,1.0,4.3,100.0
-73.99819,30.0,18.0,365.0,7.0,1.0,0.0,125.0
-73.95205,1.0,2.0,53.0,28.0,1.0,21.56,70.0
-73.96768,5.0,1.0,0.0,8.0,1.0,0.0,70.0
-73.92241,1.0,1.0,0.0,21.0,0.0,4.34,50.0
-74.00147,1.0,1.0,362.0,11.0,2.0,47.81,
-73.92567,2.0,1.0,302.0,35.0,1.0,128.3,169.0
-73.98954,3.0,1.0,167.0,68.0,0.0,34.18,110.0
-73.99412,1.0,3.0,231.0,7.0,1.0,67.51,
-73.92166,7.0,1.0,365.0,21.0,0.0,0.0,75.0
-73.9283,1.0,7.0,69.0,21.0,0.0,257.68,65.0
-73.96227,2.0,1.0,0.0,28.0,1.0,0.0,85.0
-73.99743,30.0,1.0,0.0,9.0,1.0,4.11,97.0
-73.9425,1.0,2.0,7.0,35.0,1.0,10.44,110.0
-73.97351,2.0,1.0,0.0,8.0,0.0,6.16,51.0
-73.98276,3.0,1.0,216.0,71.0,1.0,181.16,120.0
-73.95616,30.0,7.0,364.0,2.0,0.0,0.0,109.0
-73.96631,5.0,1.0,92.0,3.0,1.0,82.21,159.0
-73.96984,1.0,3.0,7.0,8.0,0.0,4.78,
-73.94069,7.0,1.0,0.0,12.0,0.0,0.0,45.0
-73.96058,1.0,1.0,0.0,6.0,0.0,5.22,99.0
-73.98042,5.0,2.0,0.0,19.0,0.0,75.61,95.0
-73.9274,5.0,2.0,90.0,18.0,0.0,5.41,65.0
-73.97173,50.0,1.0,201.0,8.0,0.0,3.09,38.0
-73.96439,1.0,1.0,0.0,3.0,0.0,3.63,95.0
-73.97274,3.0,1.0,23.0,8.0,1.0,5.15,120.0
-73.9149,2.0,1.0,226.0,49.0,1.0,0.0,150.0
-73.9813,5.0,1.0,0.0,19.0,1.0,2.06,135.0
-73.99222,3.0,3.0,0.0,23.0,1.0,25.58,
-73.98811,5.0,1.0,8.0,38.0,1.0,10.39,100.0
-73.93404,1.0,2.0,123.0,25.0,0.0,33.75,99.0
-73.94142,3.0,1.0,261.0,2.0,1.0,23.9,148.0
-73.96665,5.0,1.0,0.0,12.0,0.0,2.03,150.0
-73.85709,2.0,2.0,347.0,69.0,1.0,273.84,599.0
-74.00106,3.0,1.0,64.0,11.0,1.0,13.6,349.0
-73.95996,1.0,3.0,217.0,12.0,0.0,213.8,165.0
-73.98987,3.0,1.0,5.0,7.0,1.0,17.67,95.0
-74.00594,2.0,1.0,0.0,11.0,2.0,13.17,129.0
-73.95667,2.0,1.0,168.0,22.0,1.0,27.96,
-73.98263,3.0,1.0,9.0,1.0,1.0,68.61,
-73.8486,1.0,4.0,335.0,95.0,0.0,6.61,66.0
-73.9956,29.0,96.0,335.0,14.0,1.0,0.0,165.0
-73.98481,2.0,1.0,0.0,8.0,1.0,5.27,450.0
-74.0098,3.0,1.0,26.0,43.0,0.0,57.95,120.0
-73.99853,1.0,1.0,0.0,33.0,1.0,0.0,65.0
-73.98157,2.0,1.0,255.0,16.0,1.0,24.38,55.0
-73.91671,4.0,3.0,365.0,147.0,0.0,5.52,85.0
-73.98085,1.0,1.0,55.0,13.0,1.0,15.42,
-73.9354,4.0,1.0,0.0,15.0,0.0,0.0,110.0
-73.97992,30.0,91.0,311.0,26.0,1.0,5.15,500.0
-73.98269,30.0,1.0,326.0,19.0,1.0,0.0,99.0
-73.98617,2.0,1.0,37.0,23.0,1.0,20.97,64.0
-73.92532,3.0,1.0,167.0,54.0,1.0,13.21,168.0
-73.92902,30.0,4.0,191.0,21.0,0.0,0.0,
-73.98086,2.0,1.0,0.0,13.0,1.0,0.0,355.0
-73.9216,14.0,1.0,67.0,21.0,0.0,1.73,190.0
-73.77956,1.0,2.0,304.0,46.0,1.0,7.27,99.0
-73.92693,4.0,1.0,0.0,18.0,1.0,16.2,180.0
-74.00666,20.0,1.0,0.0,43.0,1.0,0.0,145.0
-73.96592,1.0,2.0,363.0,8.0,2.0,1.48,
-73.88523,3.0,1.0,0.0,81.0,0.0,26.22,65.0
-73.9666,4.0,2.0,242.0,1.0,1.0,135.39,
-73.95267,10.0,1.0,83.0,2.0,0.0,45.6,68.0
-73.95535,3.0,1.0,302.0,12.0,1.0,88.63,167.0
-73.91026,2.0,1.0,0.0,56.0,1.0,60.52,375.0
-73.95302,2.0,2.0,0.0,12.0,0.0,3.12,160.0
-73.95393,2.0,2.0,314.0,2.0,1.0,8.97,98.0
-74.00541,30.0,2.0,0.0,11.0,1.0,16.48,
-73.97069,60.0,2.0,43.0,13.0,0.0,2.09,100.0
-73.92655,2.0,1.0,0.0,21.0,0.0,0.0,
-73.95748,3.0,1.0,107.0,12.0,1.0,327.01,150.0
-73.96497,3.0,1.0,0.0,29.0,1.0,4.13,95.0
-73.91304,1.0,1.0,0.0,49.0,0.0,12.63,130.0
-73.98864,45.0,12.0,365.0,7.0,1.0,6.63,
-73.91431,2.0,5.0,360.0,49.0,0.0,23.54,
-73.94867,30.0,1.0,318.0,2.0,0.0,64.68,125.0
-73.94643,3.0,2.0,144.0,12.0,1.0,109.25,165.0
-73.99111,4.0,1.0,0.0,79.0,1.0,26.11,90.0
-73.91643,5.0,1.0,0.0,39.0,1.0,0.0,175.0
-73.93616,1.0,1.0,68.0,30.0,0.0,2.0,65.0
-73.94886,1.0,1.0,26.0,28.0,1.0,15.34,66.0
-73.93749,2.0,1.0,0.0,6.0,1.0,3.06,
-73.89039,3.0,8.0,323.0,70.0,0.0,103.92,
-73.96209,3.0,3.0,61.0,12.0,0.0,32.19,59.0
-74.00131,1.0,1.0,0.0,27.0,0.0,3.15,90.0
-73.94394,2.0,2.0,144.0,6.0,1.0,105.9,125.0
-73.91199,2.0,1.0,215.0,6.0,1.0,144.35,450.0
-73.97603,29.0,327.0,329.0,5.0,1.0,0.0,50.0
-73.98486,4.0,1.0,9.0,50.0,1.0,3.13,124.0
-73.87044,30.0,6.0,170.0,84.0,1.0,4.55,29.0
-73.7507,2.0,1.0,347.0,61.0,1.0,51.08,86.0
-73.95233,2.0,1.0,0.0,12.0,0.0,7.86,
-73.91266,11.0,1.0,0.0,56.0,0.0,0.0,299.0
-73.98315,2.0,1.0,0.0,23.0,1.0,16.44,36.0
-73.92622,2.0,1.0,3.0,21.0,1.0,181.74,100.0
-73.96241,3.0,1.0,69.0,12.0,1.0,4.5,110.0
-73.92739,2.0,1.0,139.0,80.0,1.0,79.04,450.0
-73.90486,1.0,1.0,0.0,147.0,0.0,1.1,39.0
-73.8954,1.0,1.0,96.0,31.0,0.0,2.16,55.0
-73.90661,3.0,2.0,72.0,59.0,0.0,26.91,55.0
-73.73529,40.0,1.0,365.0,183.0,1.0,15.39,60.0
-73.9215,2.0,1.0,0.0,6.0,1.0,0.0,71.0
-73.9591,2.0,1.0,0.0,12.0,1.0,6.13,
-73.98858,7.0,1.0,290.0,23.0,1.0,8.79,63.0
-73.98521,4.0,1.0,22.0,38.0,0.0,122.36,170.0
-74.00214,15.0,1.0,214.0,9.0,1.0,0.0,250.0
-73.97939,3.0,1.0,0.0,5.0,1.0,0.0,
-73.97827,30.0,4.0,113.0,5.0,1.0,3.27,200.0
-73.91666,1.0,1.0,0.0,21.0,0.0,1.02,
-73.87215,4.0,2.0,60.0,81.0,1.0,51.85,120.0
-73.94501,30.0,49.0,284.0,28.0,1.0,0.0,75.0
-73.94934,25.0,1.0,149.0,51.0,0.0,38.89,195.0
-73.92643,2.0,1.0,0.0,54.0,0.0,16.71,90.0
-73.98727,1.0,1.0,230.0,1.0,1.0,190.68,
-73.9441,40.0,1.0,324.0,12.0,0.0,16.21,115.0
-73.91396,1.0,1.0,0.0,49.0,1.0,4.1,65.0
-73.99052,2.0,1.0,12.0,10.0,1.0,6.58,
-73.9301,1.0,3.0,59.0,6.0,0.0,5.46,65.0
-73.97327,29.0,96.0,342.0,5.0,1.0,1.09,
-73.98558,30.0,39.0,319.0,19.0,1.0,11.19,210.0
-73.95104,2.0,1.0,213.0,2.0,1.0,197.17,66.0
-73.94821,3.0,2.0,0.0,6.0,0.0,3.3,200.0
-73.98003,2.0,1.0,0.0,26.0,1.0,3.4,200.0
-73.94156,3.0,1.0,0.0,12.0,1.0,6.1,175.0
-73.9425,1.0,1.0,0.0,15.0,1.0,1.02,96.0
-73.95134,5.0,1.0,6.0,2.0,1.0,2.11,100.0
-73.94797,12.0,1.0,0.0,25.0,1.0,5.13,44.0
-73.82232,10.0,1.0,0.0,139.0,1.0,4.11,175.0
-73.97636,3.0,2.0,24.0,8.0,0.0,0.0,600.0
-73.92266,7.0,2.0,55.0,21.0,0.0,1.65,32.0
-73.95742,2.0,1.0,130.0,12.0,1.0,9.27,98.0
-73.95368,1.0,33.0,180.0,20.0,0.0,0.0,219.0
-73.98522,30.0,23.0,365.0,71.0,1.0,5.15,175.0
-73.95766,1.0,1.0,0.0,28.0,1.0,3.07,120.0
-73.943,4.0,2.0,0.0,12.0,0.0,3.13,140.0
-73.79008,1.0,2.0,36.0,46.0,0.0,1.2,84.0
-73.84669,1.0,1.0,1.0,69.0,1.0,7.93,80.0
-73.94347,1.0,1.0,0.0,12.0,0.0,1.02,
-73.78287,1.0,2.0,359.0,120.0,0.0,7.65,115.0
-73.96796,10.0,1.0,34.0,12.0,1.0,0.0,36.0
-73.86946,2.0,1.0,89.0,87.0,0.0,12.2,80.0
-73.90505,1.0,1.0,1.0,44.0,0.0,49.24,40.0
-73.95816,3.0,2.0,8.0,15.0,1.0,0.0,38.0
-73.86482,1.0,1.0,177.0,121.0,0.0,0.0,
-73.95226,2.0,2.0,127.0,20.0,1.0,20.21,70.0
-73.9886,1.0,1.0,0.0,23.0,1.0,8.33,140.0
-74.00285,5.0,1.0,242.0,11.0,1.0,57.34,70.0
-73.92185,2.0,2.0,59.0,56.0,0.0,30.240000000000002,200.0
-73.98355,4.0,1.0,323.0,1.0,1.0,18.11,89.0
-73.8138,2.0,1.0,0.0,37.0,0.0,6.8,
-73.93951,1.0,1.0,14.0,6.0,0.0,4.0,125.0
-73.95656,2.0,1.0,249.0,12.0,1.0,50.04,
-73.90995,1.0,1.0,31.0,56.0,0.0,7.96,160.0
-73.93141,3.0,1.0,0.0,30.0,0.0,1.03,75.0
-73.97147,1.0,2.0,0.0,1.0,0.0,13.29,90.0
-73.98904,4.0,1.0,0.0,10.0,1.0,5.12,65.0
-73.99761,30.0,1.0,35.0,53.0,1.0,4.12,63.0
-73.94884,3.0,1.0,286.0,2.0,1.0,67.62,100.0
-73.87645,6.0,1.0,0.0,81.0,1.0,1.18,178.0
-73.96754,1.0,1.0,0.0,28.0,1.0,1.02,200.0
-73.86729,3.0,2.0,23.0,103.0,0.0,0.0,170.0
-73.96736,3.0,8.0,316.0,1.0,1.0,9.96,50.0
-73.9184,7.0,9.0,365.0,54.0,0.0,0.0,295.0
-73.96293,1.0,1.0,0.0,12.0,0.0,0.0,100.0
-73.93803,5.0,3.0,194.0,6.0,1.0,15.79,
-73.93992,3.0,1.0,246.0,15.0,1.0,26.44,175.0
-73.99452,60.0,1.0,188.0,7.0,1.0,7.1,90.0
-73.94224,1.0,1.0,0.0,12.0,1.0,1.02,
-73.98107,3.0,1.0,289.0,13.0,1.0,35.4,450.0
-73.94592,7.0,1.0,0.0,28.0,1.0,0.0,110.0
-73.81948,3.0,1.0,152.0,37.0,1.0,23.09,
-73.95173,2.0,1.0,0.0,28.0,1.0,8.23,130.0
-74.00057,2.0,1.0,23.0,33.0,1.0,6.32,70.0
-73.94159,2.0,2.0,264.0,12.0,0.0,99.07,70.0
-73.98582,29.0,327.0,363.0,71.0,1.0,1.88,120.0
-73.93979,5.0,1.0,46.0,4.0,1.0,15.93,170.0
-73.95336,1.0,1.0,0.0,20.0,0.0,0.0,200.0
-73.97165,1.0,2.0,22.0,0.0,2.0,2.6,480.0
-73.98894,2.0,1.0,0.0,34.0,1.0,5.13,120.0
-73.94131,3.0,1.0,16.0,12.0,2.0,0.0,299.0
-73.9512,1.0,1.0,0.0,2.0,0.0,5.67,150.0
-73.83254,2.0,1.0,89.0,171.0,0.0,0.0,45.0
-74.0033,2.0,1.0,0.0,11.0,1.0,13.34,70.0
-73.97193,29.0,96.0,347.0,5.0,1.0,1.26,
-73.99951,2.0,1.0,0.0,14.0,0.0,154.46,115.0
-73.82264,5.0,2.0,298.0,94.0,0.0,81.16,
-73.99288,6.0,1.0,0.0,48.0,1.0,0.0,55.0
-73.91992,1.0,5.0,148.0,21.0,0.0,1.75,250.0
-73.98028,1.0,5.0,349.0,1.0,0.0,0.0,399.0
-73.97195,4.0,1.0,0.0,8.0,1.0,4.07,198.0
-73.90012,6.0,3.0,90.0,147.0,0.0,27.0,78.0
-73.97962,1.0,5.0,312.0,68.0,1.0,12.51,200.0
-73.94575,4.0,1.0,0.0,12.0,1.0,10.23,300.0
-73.96581,7.0,1.0,16.0,29.0,1.0,5.14,225.0
-73.94756,2.0,1.0,0.0,4.0,1.0,5.13,
-73.94851,3.0,1.0,0.0,28.0,1.0,0.0,53.0
-73.96132,1.0,2.0,135.0,3.0,0.0,5.88,159.0
-73.95335,1.0,1.0,149.0,28.0,0.0,92.92,65.0
-73.95465,2.0,1.0,0.0,6.0,1.0,13.09,45.0
-73.94274,1.0,1.0,0.0,12.0,0.0,2.04,120.0
-73.95639,4.0,1.0,342.0,15.0,1.0,1.01,280.0
-73.97879,2.0,1.0,0.0,19.0,1.0,13.35,60.0
-73.94176,3.0,1.0,365.0,15.0,1.0,0.0,100.0
-73.96151,9.0,1.0,234.0,24.0,1.0,11.53,160.0
-73.99977,5.0,1.0,0.0,14.0,1.0,1.06,45.0
-73.86324,3.0,2.0,291.0,129.0,0.0,138.21,
-74.01608,1.0,5.0,150.0,135.0,0.0,67.99,
-73.98597,2.0,1.0,29.0,68.0,1.0,20.99,
-73.92461,3.0,3.0,71.0,6.0,1.0,12.47,99.0
-73.95808,1.0,1.0,0.0,20.0,0.0,2.05,129.0
-73.94426,3.0,1.0,365.0,4.0,0.0,1.56,350.0
-73.95595,2.0,1.0,0.0,2.0,0.0,36.98,300.0
-74.00166,3.0,1.0,152.0,14.0,1.0,6.55,140.0
-73.96503,2.0,1.0,0.0,8.0,0.0,16.56,
-73.99376,1.0,1.0,360.0,7.0,1.0,0.0,64.0
-73.94093,1.0,2.0,254.0,2.0,0.0,29.0,120.0
-73.94619,1.0,2.0,36.0,12.0,1.0,25.42,40.0
-73.98956,3.0,2.0,0.0,7.0,0.0,11.78,120.0
-73.9552,14.0,1.0,0.0,6.0,1.0,0.0,95.0
-73.97955,1.0,1.0,215.0,5.0,1.0,0.0,150.0
-73.90662,1.0,2.0,358.0,49.0,0.0,6.29,650.0
-73.78346,1.0,8.0,320.0,46.0,2.0,75.6,100.0
-73.97878,5.0,1.0,0.0,19.0,1.0,8.26,290.0
-73.98054,2.0,1.0,0.0,1.0,0.0,0.0,120.0
-73.97591,7.0,1.0,144.0,19.0,0.0,9.71,130.0
-73.98236,2.0,2.0,4.0,17.0,1.0,4.34,70.0
-73.98924,30.0,1.0,363.0,1.0,0.0,0.0,235.0
-73.93974,3.0,1.0,0.0,6.0,0.0,0.0,95.0
-73.94487,1.0,1.0,0.0,12.0,0.0,2.4,80.0
-73.95469,1.0,1.0,0.0,6.0,0.0,5.25,280.0
-73.95943,3.0,1.0,280.0,15.0,1.0,9.54,195.0
-73.99948,30.0,1.0,332.0,52.0,1.0,111.3,100.0
-73.9082,3.0,1.0,0.0,49.0,1.0,2.13,100.0
-73.94811,8.0,1.0,0.0,6.0,1.0,17.42,130.0
-74.02336,3.0,2.0,255.0,90.0,1.0,19.94,
-73.91509,2.0,2.0,314.0,44.0,1.0,74.96,
-73.93545,5.0,1.0,346.0,35.0,0.0,4.12,130.0
-73.93644,4.0,1.0,9.0,6.0,1.0,4.31,120.0
-74.00238,10.0,1.0,84.0,14.0,1.0,0.0,180.0
-73.95388,2.0,3.0,21.0,12.0,0.0,172.14,
-73.91891,2.0,1.0,0.0,25.0,1.0,29.740000000000002,
-73.9362,7.0,2.0,0.0,30.0,0.0,24.54,125.0
-73.91786,5.0,1.0,0.0,44.0,1.0,25.4,
-73.9472,4.0,1.0,0.0,12.0,0.0,10.41,64.0
-73.9172,1.0,2.0,236.0,6.0,0.0,31.85,35.0
-73.92332,4.0,1.0,0.0,56.0,1.0,6.3,120.0
-73.89346,4.0,2.0,129.0,126.0,1.0,1.6400000000000001,60.0
-73.94231,3.0,1.0,337.0,4.0,1.0,25.94,
-73.94413,3.0,4.0,0.0,6.0,0.0,88.57,58.0
-73.86281,3.0,2.0,189.0,129.0,0.0,90.44,260.0
-73.97112,4.0,1.0,15.0,13.0,1.0,19.68,
-73.94307,4.0,1.0,0.0,20.0,1.0,1.04,
-73.98916,4.0,2.0,18.0,38.0,1.0,13.64,80.0
-73.98847,2.0,1.0,120.0,1.0,1.0,70.95,
-73.99371,5.0,3.0,365.0,79.0,1.0,1.02,
-73.96897,6.0,1.0,0.0,1.0,1.0,15.24,150.0
-73.85299,1.0,1.0,33.0,154.0,1.0,0.0,89.0
-73.99018,6.0,1.0,200.0,19.0,0.0,10.61,145.0
-73.94919,2.0,1.0,3.0,28.0,1.0,4.14,130.0
-73.95036,1.0,1.0,59.0,2.0,0.0,2.0,
-73.92675,28.0,1.0,90.0,21.0,1.0,0.0,
-73.95282,2.0,1.0,0.0,20.0,0.0,0.0,63.0
-73.93843,1.0,1.0,341.0,30.0,0.0,2.13,50.0
-73.9912,2.0,1.0,0.0,9.0,1.0,13.37,189.0
-73.95681,2.0,3.0,4.0,6.0,1.0,5.58,99.0
-73.89465,3.0,10.0,69.0,144.0,0.0,0.0,
-74.0108,1.0,1.0,0.0,43.0,0.0,1.06,35.0
-73.94674,1.0,1.0,0.0,20.0,1.0,0.0,200.0
-73.9838,3.0,1.0,72.0,19.0,1.0,19.44,35.0
-74.00288,2.0,1.0,11.0,27.0,1.0,11.08,60.0
-73.99444,29.0,96.0,220.0,14.0,1.0,1.09,80.0
-74.03181,1.0,2.0,281.0,75.0,0.0,34.8,199.0
-73.94562,4.0,2.0,90.0,4.0,0.0,26.91,
-73.92252,10.0,1.0,129.0,18.0,1.0,25.3,85.0
-73.99309,3.0,1.0,9.0,23.0,1.0,19.27,120.0
-73.94051,2.0,1.0,122.0,25.0,1.0,9.23,98.0
-73.90552,30.0,8.0,340.0,44.0,0.0,0.0,
-73.91477,1.0,1.0,0.0,21.0,0.0,0.0,1600.0
-73.96342,3.0,1.0,72.0,12.0,0.0,10.56,
-73.90457,2.0,8.0,362.0,21.0,0.0,28.8,450.0
-73.95268,3.0,1.0,37.0,2.0,1.0,13.01,55.0
-73.92673,3.0,1.0,0.0,21.0,1.0,10.4,64.0
-73.98933,1.0,13.0,362.0,71.0,0.0,0.0,70.0
-73.91513,1.0,2.0,365.0,21.0,2.0,10.03,
-73.92818,3.0,1.0,0.0,12.0,1.0,0.0,45.0
-73.98315,30.0,34.0,304.0,8.0,1.0,13.25,
-73.8473,7.0,1.0,279.0,118.0,0.0,2.12,70.0
-73.98587,30.0,96.0,365.0,7.0,1.0,1.03,40.0
-73.95497,2.0,3.0,248.0,12.0,1.0,126.36,
-73.95756,30.0,29.0,298.0,28.0,1.0,3.09,85.0
-73.94127,15.0,1.0,44.0,2.0,1.0,8.32,75.0
-73.87559,1.0,5.0,159.0,103.0,0.0,422.19,175.0
-73.91575,1.0,2.0,53.0,147.0,0.0,2.42,
-73.91467,2.0,2.0,340.0,6.0,1.0,22.0,150.0
-73.95363,5.0,1.0,0.0,2.0,1.0,0.0,129.0
-74.00919,5.0,1.0,131.0,43.0,1.0,9.84,
-73.93847,3.0,2.0,116.0,30.0,1.0,4.0,80.0
-73.99251,5.0,1.0,45.0,23.0,1.0,6.24,40.0
-73.99366,1.0,1.0,0.0,48.0,1.0,3.07,90.0
-73.93055,1.0,7.0,71.0,114.0,2.0,6.029999999999999,120.0
-73.93972,3.0,6.0,90.0,4.0,0.0,7.0,
-73.88647,1.0,1.0,179.0,81.0,2.0,0.0,
-74.00205,3.0,1.0,10.0,14.0,1.0,0.0,35.0
-74.15506,1.0,3.0,88.0,104.0,0.0,40.64,269.0
-73.94856,3.0,1.0,18.0,15.0,1.0,8.0,45.0
-73.98861,15.0,3.0,347.0,23.0,2.0,11.44,185.0
-73.9894,1.0,2.0,138.0,19.0,0.0,39.3,
-73.94674,2.0,1.0,0.0,6.0,1.0,15.01,97.0
-74.00929,1.0,1.0,0.0,43.0,0.0,0.0,
-73.96662,5.0,1.0,243.0,3.0,1.0,2.0,150.0
-73.90889,1.0,1.0,0.0,31.0,0.0,4.43,135.0
-73.94061,4.0,1.0,331.0,12.0,1.0,50.51,45.0
-73.90526,1.0,2.0,64.0,59.0,0.0,0.0,
-73.95448,3.0,28.0,47.0,20.0,1.0,50.67,120.0
-73.87314,2.0,1.0,248.0,84.0,0.0,59.34,100.0
-73.9533,3.0,28.0,84.0,20.0,1.0,24.32,60.0
-73.98364,6.0,1.0,0.0,19.0,1.0,6.13,245.0
-73.98368,30.0,1.0,95.0,1.0,1.0,0.0,150.0
-73.79673,2.0,1.0,354.0,46.0,1.0,21.92,
-73.94148,1.0,1.0,0.0,12.0,0.0,1.05,95.0
-73.99246,7.0,1.0,0.0,50.0,1.0,1.04,
-73.96428,10.0,1.0,0.0,3.0,0.0,0.0,145.0
-73.94263,5.0,1.0,0.0,12.0,1.0,7.1,109.0
-73.8142,1.0,6.0,326.0,37.0,0.0,10.18,80.0
-73.84657,3.0,7.0,177.0,200.0,0.0,0.0,105.0
-74.00615,4.0,1.0,0.0,11.0,1.0,10.25,37.0
-73.98871,2.0,1.0,233.0,7.0,1.0,30.95,125.0
-73.95666,1.0,1.0,0.0,2.0,0.0,2.04,80.0
-73.94488,2.0,1.0,0.0,20.0,0.0,14.37,
-73.90404,1.0,1.0,0.0,31.0,0.0,0.0,
-73.93752,3.0,1.0,0.0,4.0,1.0,20.07,79.0
-73.91414,6.0,1.0,55.0,44.0,1.0,29.83,
-73.93195,1.0,5.0,185.0,30.0,0.0,12.120000000000001,120.0
-73.90665,10.0,1.0,42.0,21.0,1.0,2.95,100.0
-73.83413,4.0,3.0,147.0,192.0,0.0,23.18,150.0
-73.97687,4.0,1.0,10.0,19.0,0.0,21.69,200.0
-73.94209,4.0,1.0,66.0,2.0,0.0,0.0,
-73.96964,5.0,1.0,0.0,13.0,0.0,0.0,165.0
-73.98944,2.0,1.0,0.0,19.0,1.0,11.47,69.0
-73.81238,2.0,4.0,63.0,37.0,0.0,58.27,69.0
-73.93567,30.0,2.0,45.0,6.0,1.0,0.0,180.0
-73.99094,1.0,2.0,168.0,7.0,2.0,0.0,40.0
-73.95669,2.0,1.0,105.0,12.0,1.0,125.12,
-73.79683,2.0,1.0,362.0,106.0,1.0,2.0,
-73.90888,2.0,1.0,0.0,6.0,1.0,27.08,
-73.94203,1.0,4.0,0.0,12.0,0.0,0.0,70.0
-73.96262,3.0,1.0,0.0,12.0,0.0,0.0,198.0
-73.89044,3.0,1.0,3.0,121.0,1.0,10.53,50.0
-73.99376,4.0,1.0,1.0,14.0,1.0,210.24,130.0
-73.95489,7.0,1.0,308.0,20.0,0.0,117.57,135.0
-73.99744,4.0,1.0,0.0,9.0,1.0,13.65,35.0
-73.97004,354.0,1.0,179.0,117.0,1.0,0.0,399.0
-73.92538,10.0,1.0,0.0,21.0,0.0,1.02,108.0
-73.81746,2.0,1.0,125.0,62.0,1.0,37.97,595.0
-73.92995,3.0,3.0,94.0,21.0,0.0,8.02,129.0
-73.93689,3.0,1.0,0.0,12.0,0.0,2.04,88.0
-73.93143,2.0,2.0,90.0,25.0,0.0,6.6899999999999995,75.0
-73.92677,3.0,3.0,59.0,6.0,0.0,113.43,85.0
-73.95927,2.0,1.0,2.0,22.0,0.0,6.0,70.0
-73.96067,4.0,1.0,1.0,12.0,1.0,6.24,
-73.99476,2.0,1.0,0.0,14.0,1.0,1.02,
-73.93804,2.0,1.0,0.0,30.0,0.0,8.31,150.0
-73.91411,2.0,3.0,269.0,138.0,2.0,1.04,50.0
-73.98045,2.0,2.0,191.0,19.0,0.0,9.19,70.0
-73.95048,1.0,2.0,269.0,12.0,0.0,3.4699999999999998,150.0
-73.93508,1.0,2.0,249.0,30.0,0.0,16.36,100.0
-73.90691,3.0,4.0,336.0,21.0,0.0,62.79,69.0
-73.96709,2.0,1.0,189.0,29.0,0.0,3.06,115.0
-73.9863,2.0,2.0,0.0,19.0,0.0,0.0,
-73.98278,7.0,1.0,0.0,8.0,1.0,2.05,180.0
-73.95616,3.0,1.0,13.0,6.0,0.0,11.82,
-73.90427,2.0,5.0,339.0,21.0,0.0,25.35,125.0
-73.95519,3.0,2.0,0.0,2.0,1.0,32.7,328.0
-73.98147,1.0,1.0,0.0,26.0,1.0,3.63,85.0
-73.95332,4.0,1.0,0.0,15.0,1.0,4.08,60.0
-73.90894,1.0,1.0,212.0,31.0,1.0,4.0,60.0
-73.82775,7.0,12.0,160.0,37.0,0.0,56.57,46.0
-74.01583,35.0,1.0,105.0,43.0,1.0,0.0,90.0
-73.9483,30.0,4.0,332.0,54.0,2.0,10.32,150.0
-73.9616,3.0,1.0,30.0,28.0,2.0,0.0,95.0
-73.78919,1.0,4.0,177.0,46.0,1.0,0.0,185.0
-73.92864,2.0,1.0,288.0,21.0,0.0,54.21,89.0
-73.89212,1.0,4.0,23.0,31.0,1.0,7.59,67.0
-73.90452,30.0,8.0,334.0,21.0,2.0,1.1400000000000001,125.0
-73.98827,7.0,1.0,0.0,1.0,1.0,0.0,
-73.96782,4.0,1.0,323.0,3.0,1.0,19.62,199.0
-73.99224,180.0,1.0,263.0,14.0,0.0,2.07,79.0
-73.90112,2.0,1.0,64.0,44.0,1.0,55.99,225.0
-73.89636,30.0,23.0,243.0,44.0,0.0,0.0,125.0
-73.91374,1.0,1.0,0.0,21.0,0.0,2.04,
-73.97598,1.0,2.0,335.0,19.0,0.0,13.99,
-73.98857,3.0,2.0,166.0,23.0,0.0,3.21,80.0
-73.84365,2.0,2.0,188.0,63.0,0.0,5.88,400.0
-73.95733,3.0,1.0,0.0,2.0,0.0,3.42,65.0
-73.94491,3.0,1.0,0.0,20.0,0.0,0.0,70.0
-73.84382,2.0,2.0,129.0,209.0,1.0,36.52,85.0
-73.99934,4.0,1.0,74.0,52.0,1.0,0.0,200.0
-73.97865,1.0,4.0,0.0,16.0,0.0,187.86,
-73.97871,2.0,1.0,1.0,16.0,1.0,2.31,50.0
-73.99996,1.0,1.0,0.0,14.0,1.0,1.02,130.0
-73.99003,1.0,1.0,0.0,7.0,1.0,8.16,215.0
