longitude,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded,total_reviews
0.5233803134937887,0.007205764611689351,0.003067484662576687,0.0,0.05454545454545454,0.0,0.008095341682463718
0.4656869201964753,0.0,0.0,0.5178082191780822,0.2409090909090909,0.5,0.10791199229311041
0.5532243192894839,0.023218574859887906,0.009202453987730062,0.989041095890411,0.02727272727272727,0.0,0.0186767767798875
0.5206518262047553,0.0,0.0,0.4904109589041096,0.013636363636363636,0.0,0.0025948600018645697
0.4633159588280762,0.0008006405124099279,0.0,0.0,0.23636363636363636,0.5,0.0
0.6229042395047202,0.0,0.0,0.336986301369863,0.22272727272727272,0.0,0.023244973429876626
0.6285870199273802,0.0,0.009202453987730062,0.024657534246575342,0.02727272727272727,0.0,0.004739115572267628
0.6212295128238736,0.023218574859887906,0.0,0.5835616438356165,0.17727272727272728,0.5,0.004863420243015631
0.6445063319722237,0.0008006405124099279,0.0,0.4602739726027397,0.19999999999999998,0.0,0.026352590198576713
0.6054983723161911,0.0016012810248198558,0.003067484662576687,0.12054794520547946,0.09545454545454544,0.0,0.04206159296435563
0.5785710253467187,0.0008006405124099279,0.0,0.0,0.02727272727272727,0.0,0.001973336648124553
0.5477673447114455,0.0008006405124099279,0.003067484662576687,0.024657534246575342,0.05454545454545454,0.0,0.02537369091643618
0.47741000696234437,0.0016012810248198558,0.0,0.715068493150685,0.031818181818181815,0.5,0.19733366481245532
0.5542404455902101,0.0032025620496397116,0.0,0.2191780821917808,0.02727272727272727,0.5,0.0
0.6083021282200889,0.023218574859887906,0.0,0.12328767123287672,0.09545454545454544,0.5,0.0016159607197240437
0.451649323523327,0.0016012810248198558,0.0,0.0,0.35,0.5,0.0
0.6873906252940287,0.0008006405124099279,0.0,0.17534246575342466,0.36818181818181817,0.0,0.007986575095559216
0.5697645974069871,0.007205764611689351,0.0,0.11506849315068493,0.09090909090909091,0.5,0.0
0.4839019249948251,0.0008006405124099279,0.0,0.0,0.08636363636363636,0.0,0.004956648746076634
0.6205520952900656,0.0,0.0,0.0,0.19999999999999998,0.0,0.0015848845520370428
0.6048962233972475,0.0016012810248198558,0.012269938650306749,0.0,0.09545454545454544,0.0,0.0033251499425090898
0.5648156859793403,0.023218574859887906,0.02147239263803681,0.8493150684931506,0.00909090909090909,0.0,0.002455017247273066
0.5314340552847909,0.0,0.0,0.0,0.12727272727272726,0.5,0.007955498927872215
0.47103099185216024,0.004803843074459567,0.0,0.33972602739726027,0.2909090909090909,0.5,0.0021442555704030575
0.5463372410289082,0.007205764611689351,0.0,0.0,0.05454545454545454,0.5,0.0
0.5572135558775244,0.023218574859887906,0.0,0.7479452054794521,0.09090909090909091,0.5,0.111780975170142
0.4953803887623849,0.004803843074459567,0.0,0.7972602739726028,0.07272727272727272,0.5,0.07452065011342801
0.48314923884612426,0.0016012810248198558,0.0,0.0,0.10454545454545454,0.5,0.0016936511389415458
0.5369662984776937,0.0008006405124099279,0.0,0.0,0.02727272727272727,0.0,0.0036048354516920967
0.5455657377264913,0.023218574859887906,0.006134969325153375,0.9068493150684932,0.12727272727272726,1.0,0.0
0.5925521705586902,0.0008006405124099279,0.0,0.10136986301369863,0.13636363636363635,0.5,0.0
0.541802306983044,0.0016012810248198558,0.003067484662576687,0.6547945205479452,0.05454545454545454,0.5,0.15828646011373876
0.4487138475434165,0.015212169735788629,0.006134969325153375,0.1452054794520548,0.19545454545454544,0.5,0.0
0.5977268878309303,0.0016012810248198558,0.003067484662576687,0.9205479452054794,0.08181818181818182,0.0,0.02851238385282327
0.5377378017800822,0.0032025620496397116,0.0,0.0,0.02727272727272727,0.5,0.006401690543522172
0.6046892347063704,0.0,0.0,0.03561643835616438,0.2545454545454545,0.0,0.0
0.5134824906384665,0.0016012810248198558,0.0,0.263013698630137,0.004545454545454545,0.0,0.0
0.534764691492768,0.0008006405124099279,0.003067484662576687,0.4273972602739726,0.3318181818181818,0.0,0.01828832468379999
0.8807180625858564,0.0,0.006134969325153375,0.4931506849315069,0.6909090909090909,0.0,0.0
0.4628267128314292,0.0024019215372297837,0.0,0.0,0.15,0.5,0.0
0.79839301507252,0.0,0.024539877300613498,0.947945205479452,0.16818181818181818,0.0,0.04782622207029429
0.5581355964096701,0.0,0.0,0.0,0.09090909090909091,0.0,0.011591410547251312
0.4664396063451477,0.0016012810248198558,0.003067484662576687,0.821917808219178,0.031818181818181815,0.5,0.1078653780415799
0.5410684379880877,0.0024019215372297837,0.0,0.0,0.09090909090909091,0.0,0.0016781130550980452
0.5318103983591413,0.0016012810248198558,0.0,0.0,0.013636363636363636,0.0,0.0
0.5427807989763664,0.0,0.0,0.0,0.11363636363636363,0.5,0.004847882159172131
0.5006868261106661,0.0,0.0,0.0,0.022727272727272728,0.5,0.007924422760185214
0.4659127260410685,0.0024019215372297837,0.0,0.0,0.23636363636363636,0.5,0.00851486994623823
0.5619931129217264,0.0016012810248198558,0.003067484662576687,0.3698630136986301,0.05454545454545454,0.5,0.18215295689735542
0.655401463974556,0.0,0.0,0.4328767123287671,0.7318181818181818,1.0,0.013269523602349356
0.5942268972395368,0.0,0.003067484662576687,0.9780821917808219,0.08181818181818182,0.0,0.07270269430373846
0.6257456297160502,0.0024019215372297837,0.006134969325153375,0.0,0.02727272727272727,1.0,0.1829143230056869
0.5430066048209596,0.0008006405124099279,0.006134969325153375,0.21643835616438356,0.05454545454545454,0.5,0.17960471114702134
0.5645334286735704,0.0008006405124099279,0.0,0.0,0.05454545454545454,0.0,0.006588147549644178
0.4955873774532904,0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,0.05716461046023804
0.5217432211203743,0.0,0.0,0.0,0.03636363636363636,0.0,0.08892445383635289
0.627457990704329,0.0008006405124099279,0.0,0.8301369863013699,0.2545454545454545,0.5,0.04706485596196277
0.4984664019720526,0.0008006405124099279,0.0,0.0,0.17272727272727273,0.0,0.001600422635880543
0.4934798562369451,0.0032025620496397116,0.0,0.32054794520547947,0.3227272727272727,0.5,0.0
0.4813804263966972,0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,0.0032474595232915874
0.5388668310031335,0.0,0.003067484662576687,0.030136986301369864,0.05454545454545454,0.0,0.1970539793032723
0.4927271700882727,0.0008006405124099279,0.0,0.5150684931506849,0.004545454545454545,0.5,0.006588147549644178
0.617597802156439,0.004803843074459567,0.0,0.0,0.09545454545454544,0.0,0.0031697691040740855
0.5704796492482558,0.0008006405124099279,0.0,0.1315068493150685,0.05454545454545454,0.5,0.013984275459150377
0.904465310577109,0.0,0.0,0.4410958904109589,0.20909090909090908,0.5,0.021271636781752073
0.5639312797546268,0.010408326661329063,0.0,0.0,0.02727272727272727,0.5,0.0016625749712545449
0.563498485219128,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
0.6325386222080169,0.0008006405124099279,0.0,0.03287671232876713,0.22272727272727272,0.0,0.01151372012803381
0.5378883390098679,0.0024019215372297837,0.0,0.0,0.05454545454545454,0.0,0.013114142763914352
0.5488775567807522,0.0032025620496397116,0.003067484662576687,0.936986301369863,0.12727272727272726,0.0,0.0033251499425090898
0.8073123459345766,0.0,0.0,0.5698630136986301,0.42727272727272725,0.5,0.012430467074800335
0.6304122838379271,0.0008006405124099279,0.0,0.5205479452054794,0.19999999999999998,0.0,0.04260542589887815
0.5532807707506322,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.5,0.0
0.6257644468697947,0.047237790232185745,0.003067484662576687,0.20273972602739726,0.09545454545454544,0.0,0.026709966126977222
0.5913478727207746,0.0,0.0,0.0,0.13636363636363635,0.0,0.0016159607197240437
0.8936454471896695,0.0016012810248198558,0.003067484662576687,0.06301369863013699,0.20909090909090908,0.5,0.23039870723142422
0.600812901040598,0.0040032025620496394,0.0,0.0,0.2545454545454545,0.0,0.0
0.49677285813748995,0.0008006405124099279,0.0,0.038356164383561646,0.03636363636363636,0.5,0.20250784673234098
0.4955309259921137,0.0,0.0,0.0,0.11818181818181818,0.5,0.007955498927872215
0.5377001674726785,0.0016012810248198558,0.0,0.6794520547945205,0.09999999999999999,0.0,0.0
0.5233238620326404,0.0016012810248198558,0.0,0.043835616438356165,0.05454545454545454,0.5,0.0031076167687000837
0.5370980185537064,0.0008006405124099279,0.0,0.8356164383561644,0.05454545454545454,0.0,0.0
0.5599984946277061,0.015212169735788629,0.0,0.17534246575342466,0.06818181818181818,0.0,0.001771341558159048
0.534482434186998,0.0,0.0,0.0,0.12727272727272726,0.5,0.039886261226265575
0.5963344184558821,0.0,0.0,0.4931506849315069,0.1909090909090909,0.0,0.0
0.5454152004967625,0.0008006405124099279,0.009202453987730062,0.7534246575342466,0.02727272727272727,0.5,0.0
0.5912349697984496,0.0008006405124099279,0.0,0.6410958904109589,0.09545454545454544,0.0,0.12435128499953385
0.5581355964096701,0.010408326661329063,0.0,0.057534246575342465,0.09090909090909091,0.0,0.0036048354516920967
0.5879231507442171,0.0,0.006134969325153375,0.9972602739726028,0.13636363636363635,0.5,0.0445010721277852
0.4542460907363193,0.0,0.0,0.0,0.049999999999999996,0.5,0.00964915006681376
0.42421391340346304,0.0016012810248198558,0.0,0.0,0.35909090909090907,0.5,0.0
0.5916489471802322,0.0024019215372297837,0.0,0.0,0.05454545454545454,0.5,0.0
0.5792860771879589,0.0144115292233787,0.12883435582822086,0.9506849315068493,0.24545454545454545,0.0,0.0
0.6302805637619429,0.021617293835068052,0.012269938650306749,0.8547945205479452,0.02727272727272727,0.5,0.004910034494546132
0.565361383437164,0.0,0.003067484662576687,0.0027397260273972603,0.05454545454545454,0.5,0.0
0.5069529382985536,0.010408326661329063,0.0,0.0,0.07727272727272727,0.5,0.001600422635880543
0.5526598046779441,0.0008006405124099279,0.003067484662576687,0.18082191780821918,0.12727272727272726,0.0,0.01260138599707884
0.6224902621229376,0.0024019215372297837,0.003067484662576687,0.0027397260273972603,0.17727272727272728,0.0,0.0666428416047733
0.6105978209736236,0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,0.004847882159172131
0.4670793895715235,0.0032025620496397116,0.0,0.0,0.06363636363636363,0.5,0.0
0.49176749524866636,0.021617293835068052,0.0,0.10410958904109589,0.10454545454545454,0.5,0.01931383821747102
0.4403025798317799,0.0008006405124099279,0.0,0.0958904109589041,0.049999999999999996,0.0,0.024721091395009165
0.5191276367536659,0.0016012810248198558,0.0,0.9808219178082191,0.05454545454545454,0.0,0.023680039777494638
0.49953897973392714,0.0008006405124099279,0.0,0.07397260273972603,0.10454545454545454,0.5,0.015351626837378412
0.5418399412905046,0.0016012810248198558,0.003067484662576687,0.6109589041095891,0.20454545454545453,0.5,0.14375835172006587
0.6090548143687897,0.0,0.006134969325153375,0.8821917808219178,0.17727272727272728,0.0,0.26870008390565275
0.5253749317878089,0.023218574859887906,0.03987730061349693,0.9095890410958904,0.004545454545454545,0.5,0.0
0.510170671584234,0.0016012810248198558,0.0,0.0,0.05909090909090909,0.5,0.015149631747412908
0.5224582729616429,0.004803843074459567,0.0,0.5178082191780822,0.013636363636363636,0.5,0.004863420243015631
0.5681275050336012,0.0016012810248198558,0.0,0.0,0.05454545454545454,0.5,0.03043910624941732
0.48822987034981224,0.0,0.0,0.0,0.10454545454545454,0.5,0.0031697691040740855
0.5579850591799413,0.010408326661329063,0.0,0.0,0.12727272727272726,0.5,0.0
0.7485840091827924,0.0008006405124099279,0.0,0.057534246575342465,0.2863636363636364,0.5,0.06533764256191926
0.5500442203112357,0.0008006405124099279,0.0,0.0958904109589041,0.00909090909090909,0.5,0.00596662419590416
0.590933895338992,0.0024019215372297837,0.0,0.10684931506849316,0.11363636363636363,0.5,0.0
0.5264475095496834,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
0.5520764729127166,0.0016012810248198558,0.0,0.1917808219178082,0.09090909090909091,0.5,0.09647596258429411
0.5584554880228723,0.023218574859887906,0.02147239263803681,0.5178082191780822,0.06818181818181818,0.0,0.0048944964107026315
0.4781626931110452,0.0024019215372297837,0.0,0.5561643835616439,0.04090909090909091,0.5,0.018863233786009508
0.5347082400316197,0.023218574859887906,0.06134969325153374,0.936986301369863,0.013636363636363636,0.5,0.0033562261101960904
0.4744557138287462,0.0,0.003067484662576687,0.0,0.004545454545454545,0.0,0.001631498803567544
0.566226972508133,0.0,0.0,0.0,0.06818181818181818,0.5,0.0
0.5729635135389515,0.004803843074459567,0.0,0.07945205479452055,0.05454545454545454,0.5,0.0
0.49481587415087347,0.0,0.0,0.4931506849315069,0.6,0.0,0.00961807389912676
0.5448130515778189,0.004803843074459567,0.0,0.0958904109589041,0.06818181818181818,0.5,0.002532707666490568
0.6049150405509636,0.011208967173738989,0.0,0.4821917808219178,0.09545454545454544,0.0,0.0
0.4812675234744006,0.0,0.003067484662576687,0.43561643835616437,0.10454545454545454,0.5,0.0035892973678485966
0.4600417740812759,0.023218574859887906,0.003067484662576687,0.3835616438356164,0.031818181818181815,0.0,0.0
0.4976196300547713,0.01921537229783827,0.0,0.14794520547945206,0.11818181818181818,0.5,0.0
0.56955760871611,0.0016012810248198558,0.003067484662576687,0.10410958904109589,0.00909090909090909,0.0,0.07870039466732962
0.4806465574017409,0.0,0.0,0.0,0.17272727272727273,0.5,0.0015848845520370428
0.4700901341662984,0.0024019215372297837,0.0,0.0,0.06363636363636363,0.5,0.0
0.6152832922492166,0.0,0.003067484662576687,0.9424657534246575,0.08181818181818182,0.0,0.060365455731999126
0.5400899459947652,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.0,0.014263960968333383
0.4692621794027332,0.0016012810248198558,0.0,0.0,0.031818181818181815,0.5,0.0031076167687000837
0.5440791825828342,0.0008006405124099279,0.0,0.049315068493150684,0.00909090909090909,0.5,0.017884334503868983
0.5238131080292874,0.0016012810248198558,0.0,0.0,0.03636363636363636,0.0,0.001600422635880543
0.4172515665280514,0.0,0.003067484662576687,0.9287671232876712,0.40909090909090906,0.0,0.01897200037291401
0.5493479856237116,0.0008006405124099279,0.0,0.024657534246575342,0.09090909090909091,0.0,0.11070884738494048
0.47056056300925775,0.023218574859887906,0.09202453987730062,0.9287671232876712,0.031818181818181815,0.5,0.005360638926007645
0.5024556385601215,0.0016012810248198558,0.006134969325153375,0.0,0.05909090909090909,0.0,0.022390378818484102
0.4698455111679891,0.0,0.0,0.0,0.23636363636363636,0.0,0.0
0.5968048472987846,0.0,0.0,0.043835616438356165,0.08181818181818182,0.5,0.0
0.4875524528159758,0.0016012810248198558,0.003067484662576687,0.0,0.03636363636363636,0.0,0.0
0.4491654592326597,0.0032025620496397116,0.0,0.0,0.049999999999999996,0.5,0.004863420243015631
0.4606815573076517,0.023218574859887906,0.3680981595092025,0.9972602739726028,0.031818181818181815,0.5,0.0
0.5533936736729288,0.0,0.003067484662576687,0.26575342465753427,0.00909090909090909,0.0,0.036871872960626495
0.48250945561974845,0.0008006405124099279,0.0,0.0,0.031818181818181815,0.5,0.0
0.5647027830570153,0.0016012810248198558,0.003067484662576687,0.18082191780821918,0.05454545454545454,0.5,0.025482457503340685
0.5064072408407583,0.0008006405124099279,0.0,0.1506849315068493,0.08636363636363636,0.5,0.04639671835669225
0.6039177314039534,0.02241793434747798,0.11042944785276074,0.08767123287671233,0.08181818181818182,0.0,0.002781317007986575
0.4749261426716487,0.0008006405124099279,0.0,0.0,0.031818181818181815,0.5,0.0
0.5661328867395525,0.0008006405124099279,0.003067484662576687,0.2219178082191781,0.10909090909090909,0.0,0.0048944964107026315
0.30551530775454694,0.0,0.0,0.0,0.42272727272727273,0.0,0.027238260977656234
0.6982293058351843,0.0,0.015337423312883437,0.9616438356164384,0.46818181818181814,0.0,0.4188135119177103
0.4945712511525642,0.0016012810248198558,0.0,0.0136986301369863,0.03636363636363636,0.5,0.011389415457285806
0.4725175469958458,0.0008006405124099279,0.0,0.30684931506849317,0.10454545454545454,0.5,0.23221666304111374
0.52294751895829,0.0016012810248198558,0.0,0.0,0.013636363636363636,0.5,0.005391715093694645
0.5272378300058449,0.0016012810248198558,0.0,0.0,0.1318181818181818,0.0,0.006417228627365673
0.4376681783113554,0.0008006405124099279,1.0,0.9123287671232877,0.19545454545454544,0.5,0.016019764442648934
0.7779199518280677,0.0008006405124099279,0.003067484662576687,0.016438356164383564,0.5272727272727272,0.0,0.031231548525435842
0.6082833110663728,0.0008006405124099279,0.0,0.0,0.02727272727272727,0.0,0.006759066471922682
0.5603372033946243,0.0008006405124099279,0.009202453987730062,0.6493150684931507,0.01818181818181818,0.0,0.1771963081512788
0.5485764823212946,0.0008006405124099279,0.006134969325153375,0.5150684931506849,0.00909090909090909,0.0,0.0
0.5840279999247286,0.0,0.024539877300613498,0.8246575342465754,0.11363636363636363,0.0,0.13842878896174524
0.5240953653350289,0.023218574859887906,0.2914110429447853,0.8493150684931506,0.03636363636363636,0.5,0.003309611858665589
0.5679393334964118,0.023218574859887906,0.006134969325153375,0.9972602739726028,0.05454545454545454,0.0,0.0
0.5408990836046144,0.0008006405124099279,0.0,0.0821917808219178,0.05454545454545454,0.5,0.0
0.5046572455450473,0.023218574859887906,0.027607361963190184,1.0,0.03636363636363636,0.0,0.004801267907641629
0.5786651111152992,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.0,0.003278535690978588
0.5556140978115707,0.0,0.003067484662576687,0.4684931506849315,0.24545454545454545,0.0,0.009322850306100252
0.5406168262988444,0.0008006405124099279,0.003067484662576687,0.3287671232876712,0.09090909090909091,0.0,0.20898722769508063
0.49626479498712683,0.0,0.0,0.0,0.3090909090909091,1.0,0.0
0.5411437066029521,0.0016012810248198558,0.0,0.0,0.09999999999999999,0.0,0.00856148419776873
0.5275765387727347,0.0032025620496397116,0.0,0.08493150684931507,0.05454545454545454,0.0,0.0058112433574691565
0.8463391227442969,0.0016012810248198558,0.003067484662576687,0.4767123287671233,0.16818181818181818,0.5,0.12130582056620776
0.47735355550119607,0.0016012810248198558,0.0,0.0,0.17272727272727273,0.5,0.011094191864259298
0.6338934572756614,0.004803843074459567,0.0,0.7424657534246576,0.09545454545454544,0.5,0.040321327573883584
0.5591705398641409,0.0024019215372297837,0.0,0.0,0.02727272727272727,0.0,0.0
0.4697702425530963,0.0,0.0,0.9863013698630138,0.031818181818181815,0.5,0.0
0.474982594132797,0.023218574859887906,0.3680981595092025,0.9561643835616438,0.06363636363636363,0.5,0.0
0.6885008373633354,0.0032025620496397116,0.006134969325153375,0.0,0.36818181818181817,0.0,0.0032474595232915874
0.49703629828954377,0.0,0.0,0.0,0.03636363636363636,0.5,0.004770191739954628
0.52550665186385,0.021617293835068052,0.14723926380368096,0.6876712328767123,0.004545454545454545,0.5,0.0
0.5814124155580203,0.005604483586869495,0.0,0.0,0.06818181818181818,0.0,0.0015848845520370428
0.6178424251547767,0.0,0.0,0.24383561643835616,0.06818181818181818,0.0,0.0018024177258460484
0.5011948892610576,0.0032025620496397116,0.0,0.0,0.07272727272727272,0.5,0.0015848845520370428
0.5004986545735051,0.023218574859887906,0.14723926380368096,0.852054794520548,0.022727272727272728,0.5,0.0031076167687000837
0.5939258227800508,0.0016012810248198558,0.0,0.04657534246575343,0.02727272727272727,0.5,0.12533018428167436
0.4928212558568532,0.0,0.0,0.0,0.3090909090909091,0.5,0.0
0.4976760815159196,0.023218574859887906,0.0,0.9643835616438357,0.03636363636363636,0.5,0.0
0.5328829761210443,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
0.5597538716293684,0.0016012810248198558,0.0,0.0,0.00909090909090909,0.5,0.020634575344168554
0.4861599834409276,0.0,0.0,0.0,0.004545454545454545,0.0,0.0
0.5077620759084027,0.0008006405124099279,1.0,0.43561643835616437,0.022727272727272728,0.5,0.002082103235029056
0.5660952524321203,0.0016012810248198558,0.0,0.9013698630136986,0.00909090909090909,0.0,0.014155194381428881
0.5381141448544611,0.004803843074459567,0.0,0.0,0.09090909090909091,0.5,0.01633052611951894
0.6541595318292082,0.0008006405124099279,0.0,0.8712328767123287,0.45454545454545453,0.5,0.11919264116349171
0.5264286923959958,0.0016012810248198558,0.0,0.030136986301369864,0.1318181818181818,0.5,0.02714503247459523
0.5008185461867072,0.0008006405124099279,0.0,0.0,0.03636363636363636,0.0,0.048105907579477296
0.5822027360141533,0.0016012810248198558,0.0,0.0,0.01818181818181818,0.5,0.015864383604213928
0.5490657283179416,0.0008006405124099279,0.0,0.6876712328767123,0.10909090909090909,0.0,0.024223872712017154
0.5431006905895401,0.0024019215372297837,0.0,0.9342465753424658,0.3318181818181818,0.0,0.08249168712514372
0.5458103607248574,0.004803843074459567,0.0,0.5835616438356165,0.00909090909090909,0.0,0.02372665402902514
0.5835199367743655,0.0016012810248198558,0.0,0.0,0.13636363636363635,0.0,0.08201000652599522
0.5591705398641409,0.0,0.0,0.0,0.12727272727272726,0.0,0.0
0.5883747624334319,0.0,0.0,0.0,0.09545454545454544,0.0,0.001600422635880543
0.5411060722954915,0.0032025620496397116,0.0,0.0,0.05454545454545454,0.0,0.0032319214394480873
0.6703422840261055,0.0,0.009202453987730062,0.821917808219178,0.37727272727272726,0.0,0.022374840734640602
0.636076247106871,0.0,0.006134969325153375,0.0,0.09545454545454544,0.0,0.044314615121663195
0.5974258133714727,0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,0.0
0.5666785841973478,0.0,0.0,0.4821917808219178,0.02727272727272727,0.5,0.05049877249137636
0.552170558681297,0.0008006405124099279,0.0,0.0,0.05454545454545454,0.0,0.03284750924515989
0.8928551267335365,0.0,0.018404907975460124,0.4849315068493151,0.6909090909090909,0.0,0.02677211846235122
0.6132510396477358,0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,0.01897200037291401
0.5428560675912308,0.0016012810248198558,0.0,0.8602739726027397,0.05454545454545454,0.5,0.06423443860903073
0.5618802099994298,0.0,0.0,0.0,0.00909090909090909,0.5,0.0
0.5752780234461738,0.0040032025620496394,0.003067484662576687,0.0,0.05454545454545454,0.0,0.0016625749712545449
0.5022110155617838,0.0,0.003067484662576687,0.06027397260273973,0.08636363636363636,0.0,0.11014947636657448
0.4542272735826032,0.023218574859887906,0.003067484662576687,0.03287671232876713,0.049999999999999996,0.5,0.054196836446129465
0.4785202190316511,0.0032025620496397116,0.0,0.0,0.35909090909090907,0.5,0.0016936511389415458
0.5531866849820233,0.0008006405124099279,0.0,0.0,0.00909090909090909,0.5,0.23535535597750085
0.5660199838172559,0.0008006405124099279,0.0,0.6958904109589041,0.05454545454545454,0.0,0.42861804282295907
0.6229418738121808,0.0008006405124099279,0.0,0.473972602739726,0.32727272727272727,0.0,0.009540383479909256
0.5256007376324021,0.0032025620496397116,0.0,0.9808219178082191,0.09999999999999999,0.0,0.0
0.49713038405809584,0.0032025620496397116,0.0,0.0,0.03636363636363636,0.5,0.00703875198110569
0.5166249553092541,0.0,0.0,0.0,0.1318181818181818,0.0,0.0
0.5506651863839238,0.0016012810248198558,0.0,0.7671232876712328,0.00909090909090909,0.5,0.027424717983778237
0.7308017989199129,0.0,0.0,0.9342465753424658,0.39545454545454545,0.0,0.0
0.5426490789003253,0.0032025620496397116,0.0,0.043835616438356165,0.11363636363636363,0.5,0.006386152459678673
0.46459552528085624,0.0016012810248198558,0.003067484662576687,0.17534246575342466,0.04090909090909091,0.0,0.2701140495354113
0.45023803699453424,0.02241793434747798,1.0,0.9123287671232877,0.19545454545454544,0.5,0.0
0.6194042489132983,0.0,0.003067484662576687,0.0,0.09545454545454544,0.0,0.008110879766307219
0.486235252055792,0.0016012810248198558,0.0,0.0,0.004545454545454545,0.0,0.011560334379564313
0.5488022881658878,0.0008006405124099279,0.0,0.0,0.09090909090909091,0.5,0.0148544081543864
0.5482189564006603,0.0024019215372297837,0.0,0.2410958904109589,0.00909090909090909,0.0,0.0
0.5408049978360339,0.0032025620496397116,0.006134969325153375,0.057534246575342465,0.00909090909090909,0.0,0.0
0.47195303238430597,0.0032025620496397116,0.02147239263803681,0.9123287671232877,0.5045454545454545,1.0,0.0062152335374001675
0.5180362418380469,0.0,0.003067484662576687,0.2410958904109589,0.03636363636363636,0.5,0.0
0.49963306550253606,0.023218574859887906,0.006134969325153375,0.9780821917808219,0.03636363636363636,0.5,0.0016625749712545449
0.6411380614568145,0.0,0.006134969325153375,0.1780821917808219,0.1409090909090909,0.0,0.004770191739954628
